leg_id,datetime,pivot_side,structure_label,pivot_price,price_change,pct_change,swing_direction,threshold_pct
1088,2024-12-19 12:46:00,Low,LL,69.23,-0.1799999999999926,-0.0025932862699897807,Down,0.001
1089,2024-12-19 13:01:00,High,HH,69.43,0.20000000000000284,0.002888920988010968,Up,0.001
1090,2024-12-19 13:06:00,Low,HL,69.35,-0.0800000000000125,-0.0011522396658506517,Down,0.001
1091,2024-12-19 13:12:00,High,HH,69.5,0.15000000000000568,0.00216294160057684,Up,0.001
1092,2024-12-19 13:29:00,Low,HL,69.36,-0.14000000000000057,-0.0020143884892086517,Down,0.001
1093,2024-12-19 13:36:00,High,LH,69.48,0.12000000000000455,0.0017301038062285112,Up,0.001
1094,2024-12-19 13:47:00,Low,HL,69.37,-0.10999999999999943,-0.0015831894070236219,Down,0.001
1095,2024-12-19 13:55:00,High,LH,69.47,0.09999999999999432,0.0014415453366007913,Up,0.001
1096,2024-12-19 14:13:00,Low,LL,69.21,-0.2600000000000051,-0.0037426227148410485,Down,0.001
1097,2024-12-19 14:28:00,High,LH,69.4,0.19000000000001194,0.0027452680248520878,Up,0.001
1098,2024-12-19 15:12:00,Low,LL,69.16,-0.2400000000000091,-0.0034582132564843215,Down,0.001
1099,2024-12-19 15:16:00,High,LH,69.25,0.09000000000000341,0.0013013302486988287,Up,0.001
1100,2024-12-19 15:37:00,Low,LL,69.12,-0.12999999999999545,-0.0018772563176894241,Down,0.001
1101,2024-12-19 15:46:00,High,LH,69.19,0.06999999999999318,0.0010127314814813992,Up,0.001
1102,2024-12-19 16:00:00,Low,LL,69.1,-0.09000000000000341,-0.0013007660066484128,Down,0.001
1103,2024-12-19 18:17:00,High,HH,69.27,0.1700000000000017,0.002460202604920525,Up,0.001
1104,2024-12-19 20:21:00,Low,LL,69.03,-0.23999999999999488,-0.0034647033347768863,Down,0.001
1105,2024-12-19 20:35:00,High,LH,69.16,0.12999999999999545,0.0018832391713747842,Up,0.001
1106,2024-12-19 20:49:00,Low,HL,69.03,-0.12999999999999545,-0.001879699248120259,Down,0.001
1107,2024-12-19 21:00:00,High,LH,69.11,0.0799999999999983,0.0011589164131535767,Up,0.001
1108,2024-12-19 22:04:00,Low,LL,68.93,-0.1799999999999926,-0.002604543481406374,Down,0.001
1109,2024-12-19 22:26:00,High,LH,69.06,0.12999999999999545,0.0018859712752066216,Up,0.001
1110,2024-12-19 22:56:00,Low,LL,68.9,-0.1599999999999966,-0.002316825948450618,Down,0.001
1111,2024-12-19 23:27:00,High,LH,69.01,0.10999999999999943,0.0015965166908562534,Up,0.001
1112,2024-12-20 00:03:00,Low,HL,68.92,-0.09000000000000341,-0.0013041588175627394,Down,0.001
1113,2024-12-20 00:21:00,High,LH,69.0,0.0799999999999983,0.0011607661056296514,Up,0.001
1114,2024-12-20 00:37:00,Low,HL,68.92,-0.0799999999999983,-0.001159420289855051,Down,0.001
1115,2024-12-20 01:40:00,High,HH,69.19,0.269999999999996,0.003917585606500129,Up,0.001
1116,2024-12-20 02:13:00,Low,HL,69.0,-0.18999999999999773,-0.0027460615695908963,Down,0.001
1117,2024-12-20 02:27:00,High,LH,69.09,0.09000000000000341,0.0013043478260870156,Up,0.001
1118,2024-12-20 03:00:00,Low,LL,68.89,-0.20000000000000284,-0.0028947749312491222,Down,0.001
1119,2024-12-20 03:12:00,High,LH,69.0,0.10999999999999943,0.0015967484395413845,Up,0.001
1120,2024-12-20 03:15:00,Low,HL,68.93,-0.06999999999999318,-0.0010144927536230863,Down,0.001
1121,2024-12-20 03:36:00,High,HH,69.16,0.22999999999998977,0.0033367184099810654,Up,0.001
1122,2024-12-20 04:06:00,Low,LL,68.78,-0.37999999999999545,-0.005494505494505475,Down,0.001
1123,2024-12-20 04:08:00,High,LH,68.85,0.06999999999999318,0.001017737714451794,Up,0.001
1124,2024-12-20 04:35:00,Low,LL,68.67,-0.1799999999999926,-0.0026143790849672,Down,0.001
1125,2024-12-20 04:52:00,High,LH,68.81,0.14000000000000057,0.0020387359836901986,Up,0.001
1126,2024-12-20 05:02:00,Low,LL,68.63,-0.18000000000000682,-0.002615898851911158,Down,0.001
1127,2024-12-20 05:10:00,High,LH,68.71,0.0799999999999983,0.0011656709893632655,Up,0.001
1128,2024-12-20 05:30:00,Low,LL,68.58,-0.12999999999999545,-0.0018920098966670462,Down,0.001
1129,2024-12-20 05:37:00,High,HH,68.75,0.1700000000000017,0.0024788568095654995,Up,0.001
1130,2024-12-20 05:41:00,Low,HL,68.64,-0.10999999999999943,-0.0016000000000000458,Down,0.001
1131,2024-12-20 05:48:00,High,LH,68.72,0.0799999999999983,0.0011655011655011815,Up,0.001
1132,2024-12-20 06:03:00,Low,LL,68.58,-0.14000000000000057,-0.0020372526193248586,Down,0.001
1133,2024-12-20 06:16:00,High,LH,68.65,0.07000000000000739,0.001020705745115258,Up,0.001
1134,2024-12-20 06:57:00,Low,LL,68.48,-0.1700000000000017,-0.0024763292061180664,Down,0.001
1135,2024-12-20 07:57:00,High,HH,69.13,0.6499999999999915,0.009491822429906316,Up,0.001
1136,2024-12-20 08:05:00,Low,HL,69.02,-0.10999999999999943,-0.0015912049761319658,Down,0.001
1137,2024-12-20 08:36:00,High,HH,69.17,0.15000000000000568,0.0021732831063461244,Up,0.001
1138,2024-12-20 09:00:00,Low,LL,68.64,-0.5300000000000011,-0.007662281335839238,Down,0.001
1139,2024-12-20 09:06:00,High,LH,69.05,0.4099999999999966,0.005973193473193472,Up,0.001
1140,2024-12-20 09:38:00,Low,LL,68.56,-0.4899999999999949,-0.007096307023895632,Down,0.001
1141,2024-12-20 09:41:00,High,LH,68.76,0.20000000000000284,0.0029171528588098905,Up,0.001
1142,2024-12-20 09:48:00,Low,LL,68.47,-0.29000000000000625,-0.004217568353694134,Down,0.001
1143,2024-12-20 09:56:00,High,LH,68.63,0.1599999999999966,0.0023367898349642147,Up,0.001
1144,2024-12-20 09:59:00,Low,HL,68.55,-0.0799999999999983,-0.0011656709893632655,Down,0.001
1145,2024-12-20 10:12:00,High,HH,68.81,0.2600000000000051,0.003792851932895802,Up,0.001
1146,2024-12-20 10:14:00,Low,HL,68.72,-0.09000000000000341,-0.001307949425955579,Down,0.001
1147,2024-12-20 10:30:00,High,HH,69.07,0.3499999999999943,0.005093131548311813,Up,0.001
1148,2024-12-20 10:51:00,Low,HL,68.9,-0.1699999999999875,-0.0024612711741709425,Down,0.001
1149,2024-12-20 10:58:00,High,HH,69.12,0.21999999999999886,0.0031930333817125067,Up,0.001
1150,2024-12-20 11:03:00,Low,HL,69.02,-0.10000000000000853,-0.0014467592592594114,Down,0.001
1151,2024-12-20 11:24:00,High,HH,69.44,0.4200000000000017,0.006085192697768749,Up,0.001
1152,2024-12-20 11:40:00,Low,HL,69.2,-0.23999999999999488,-0.003456221198156584,Down,0.001
1153,2024-12-20 11:48:00,High,LH,69.37,0.1700000000000017,0.002456647398843881,Up,0.001
1154,2024-12-20 11:53:00,Low,HL,69.26,-0.10999999999999943,-0.0015856998702609149,Down,0.001
1155,2024-12-20 12:43:00,High,HH,69.65,0.39000000000000057,0.0056309558186542485,Up,0.001
1156,2024-12-20 12:56:00,Low,HL,69.57,-0.0800000000000125,-0.001148600143575207,Down,0.001
1157,2024-12-20 13:16:00,High,HH,69.7,0.13000000000000966,0.001868621532269854,Up,0.001
1158,2024-12-20 13:21:00,Low,HL,69.61,-0.09000000000000341,-0.00129124820659976,Down,0.001
1159,2024-12-20 13:49:00,High,HH,69.82,0.20999999999999375,0.0030168079298951156,Up,0.001
1160,2024-12-20 13:51:00,Low,HL,69.75,-0.06999999999999318,-0.0010025780578629684,Down,0.001
1161,2024-12-20 13:54:00,High,HH,69.83,0.0799999999999983,0.0011469534050179142,Up,0.001
1162,2024-12-20 14:07:00,Low,LL,69.43,-0.3999999999999915,-0.005728197049978401,Down,0.001
1163,2024-12-20 14:17:00,High,LH,69.55,0.11999999999999034,0.001728359498775589,Up,0.001
1164,2024-12-20 14:36:00,Low,LL,69.38,-0.1700000000000017,-0.002444284687275311,Down,0.001
1165,2024-12-20 14:59:00,High,LH,69.5,0.12000000000000455,0.001729605073508278,Up,0.001
1166,2024-12-20 15:03:00,Low,HL,69.41,-0.09000000000000341,-0.0012949640287770459,Down,0.001
1167,2024-12-20 15:44:00,High,HH,69.62,0.21000000000000796,0.003025500648321744,Up,0.001
1168,2024-12-20 16:34:00,Low,HL,69.46,-0.1600000000000108,-0.002298190175237136,Down,0.001
1169,2024-12-20 16:59:00,High,LH,69.58,0.12000000000000455,0.0017276130146848256,Up,0.001
1170,2024-12-22 18:01:00,Low,HL,69.48,-0.09999999999999432,-0.0014371945961482169,Down,0.001
1171,2024-12-22 18:08:00,High,LH,69.56,0.0799999999999983,0.0011514104778354017,Up,0.001
1172,2024-12-22 18:12:00,Low,HL,69.49,-0.07000000000000739,-0.0010063254744107075,Down,0.001
1173,2024-12-22 20:56:00,High,HH,69.87,0.38000000000000966,0.005468412721254978,Up,0.001
1174,2024-12-22 21:03:00,Low,HL,69.77,-0.10000000000000853,-0.0014312294260770964,Down,0.001
1175,2024-12-22 21:45:00,High,HH,69.91,0.14000000000000057,0.0020065930915866836,Up,0.001
1176,2024-12-22 22:21:00,Low,LL,69.75,-0.1599999999999966,-0.002288656844514292,Down,0.001
1177,2024-12-22 23:15:00,High,LH,69.9,0.15000000000000568,0.0021505376344086446,Up,0.001
1178,2024-12-23 01:11:00,Low,LL,69.72,-0.18000000000000682,-0.0025751072961374133,Down,0.001
1179,2024-12-23 01:33:00,High,LH,69.84,0.12000000000000455,0.001721170395869276,Up,0.001
1180,2024-12-23 02:05:00,Low,HL,69.74,-0.10000000000000853,-0.001431844215349476,Down,0.001
1181,2024-12-23 02:35:00,High,HH,69.89,0.15000000000000568,0.0021508459994266094,Up,0.001
1182,2024-12-23 03:04:00,Low,LL,69.64,-0.25,-0.00357704964944916,Down,0.001
1183,2024-12-23 03:11:00,High,LH,69.79,0.15000000000000568,0.002153934520390699,Up,0.001
1184,2024-12-23 03:32:00,Low,LL,69.57,-0.22000000000001307,-0.0031523140851126286,Down,0.001
1185,2024-12-23 03:42:00,High,LH,69.7,0.13000000000000966,0.001868621532269854,Up,0.001
1186,2024-12-23 03:45:00,Low,HL,69.63,-0.07000000000000739,-0.0010043041606887515,Down,0.001
1187,2024-12-23 03:51:00,High,HH,69.81,0.18000000000000682,0.0025850926324861856,Up,0.001
1188,2024-12-23 03:54:00,Low,HL,69.72,-0.09000000000000341,-0.0012892135797164528,Down,0.001
1189,2024-12-23 03:57:00,High,LH,69.8,0.0799999999999983,0.0011474469305794432,Up,0.001
1190,2024-12-23 04:04:00,Low,LL,69.68,-0.11999999999999034,-0.0017191977077362086,Down,0.001
1191,2024-12-23 04:16:00,High,HH,69.9,0.21999999999999886,0.0031572904707233285,Up,0.001
1192,2024-12-23 04:19:00,Low,HL,69.83,-0.07000000000000739,-0.0010014306151646668,Down,0.001
1193,2024-12-23 04:28:00,High,HH,69.91,0.0799999999999983,0.0011456394099955691,Up,0.001
1194,2024-12-23 05:04:00,Low,LL,69.41,-0.5,-0.0071520526391074535,Down,0.001
1195,2024-12-23 05:14:00,High,LH,69.54,0.13000000000000966,0.0018729289727705822,Up,0.001
1196,2024-12-23 05:48:00,Low,LL,69.21,-0.3300000000000125,-0.004745470232959681,Down,0.001
1197,2024-12-23 05:51:00,High,LH,69.29,0.0800000000000125,0.0011559023262535106,Up,0.001
1198,2024-12-23 06:03:00,Low,LL,69.18,-0.10999999999999943,-0.0015875306682060497,Down,0.001
1199,2024-12-23 06:14:00,High,HH,69.3,0.11999999999999034,0.0017346053772764325,Up,0.001
1200,2024-12-23 06:21:00,Low,HL,69.19,-0.10999999999999943,-0.0015873015873015817,Down,0.001
1201,2024-12-23 06:30:00,High,HH,69.39,0.20000000000000284,0.002890591125885189,Up,0.001
1202,2024-12-23 06:59:00,Low,LL,69.16,-0.23000000000000398,-0.003314598645338007,Down,0.001
1203,2024-12-23 07:28:00,High,HH,69.4,0.2400000000000091,0.003470213996529914,Up,0.001
1204,2024-12-23 07:59:00,Low,LL,69.06,-0.3400000000000034,-0.004899135446685965,Down,0.001
1205,2024-12-23 08:23:00,High,LH,69.23,0.1700000000000017,0.0024616275702287194,Up,0.001
1206,2024-12-23 08:43:00,Low,LL,69.03,-0.20000000000000284,-0.002888920988010968,Down,0.001
1207,2024-12-23 08:47:00,High,LH,69.13,0.09999999999999432,0.001448645516441971,Up,0.001
1208,2024-12-23 08:50:00,Low,HL,69.05,-0.0799999999999983,-0.0011572399826413893,Down,0.001
1209,2024-12-23 08:55:00,High,HH,69.16,0.10999999999999943,0.001593048515568407,Up,0.001
1210,2024-12-23 08:59:00,Low,LL,69.04,-0.11999999999999034,-0.001735106998264735,Down,0.001
1211,2024-12-23 09:01:00,High,HH,69.21,0.1699999999999875,0.0024623406720740704,Up,0.001
1212,2024-12-23 09:08:00,Low,HL,69.06,-0.14999999999999147,-0.0021673168617251104,Down,0.001
1213,2024-12-23 09:30:00,High,HH,69.37,0.3100000000000023,0.004488850275123024,Up,0.001
1214,2024-12-23 09:33:00,Low,HL,69.27,-0.10000000000000853,-0.0014415453366010134,Down,0.001
1215,2024-12-23 09:36:00,High,HH,69.39,0.12000000000000455,0.0017323516673886097,Up,0.001
1216,2024-12-23 09:46:00,Low,LL,69.09,-0.29999999999999716,-0.004323389537397304,Down,0.001
1217,2024-12-23 09:51:00,High,LH,69.18,0.09000000000000341,0.0013026487190621605,Up,0.001
1218,2024-12-23 09:52:00,Low,LL,69.08,-0.10000000000000853,-0.0014455044810640638,Down,0.001
1219,2024-12-23 09:55:00,High,HH,69.21,0.12999999999999545,0.0018818760856977867,Up,0.001
1220,2024-12-23 09:59:00,Low,LL,69.05,-0.1599999999999966,-0.0023118046525067992,Down,0.001
1221,2024-12-23 10:01:00,High,LH,69.15,0.10000000000000853,0.0014482259232442285,Up,0.001
1222,2024-12-23 10:11:00,Low,LL,68.9,-0.25,-0.003615328994938549,Down,0.001
1223,2024-12-23 10:22:00,High,LH,69.02,0.11999999999999034,0.0017416545718431653,Up,0.001
1224,2024-12-23 10:37:00,Low,LL,68.81,-0.20999999999999375,-0.0030425963488842633,Down,0.001
1225,2024-12-23 10:38:00,High,LH,68.91,0.09999999999999432,0.0014532771399504707,Up,0.001
1226,2024-12-23 10:59:00,Low,LL,68.67,-0.23999999999999488,-0.003482803656943756,Down,0.001
1227,2024-12-23 11:11:00,High,LH,68.9,0.23000000000000398,0.0033493519732052945,Up,0.001
1228,2024-12-23 11:29:00,Low,HL,68.69,-0.21000000000000796,-0.003047895500725817,Down,0.001
1229,2024-12-23 11:36:00,High,LH,68.79,0.10000000000000853,0.0014558159848596652,Up,0.001
1230,2024-12-23 11:50:00,Low,LL,68.61,-0.18000000000000682,-0.002616659398168464,Down,0.001
1231,2024-12-23 12:07:00,High,HH,68.8,0.18999999999999773,0.002769275615799316,Up,0.001
1232,2024-12-23 12:11:00,Low,HL,68.7,-0.09999999999999432,-0.0014534883720929148,Down,0.001
1233,2024-12-23 13:15:00,High,HH,69.15,0.45000000000000284,0.0065502183406114245,Up,0.001
1234,2024-12-23 13:29:00,Low,HL,68.94,-0.21000000000000796,-0.0030368763557484524,Down,0.001
1235,2024-12-23 14:04:00,High,HH,69.44,0.5,0.00725268349289232,Up,0.001
1236,2024-12-23 14:09:00,Low,HL,69.35,-0.09000000000000341,-0.00129608294930883,Down,0.001
1237,2024-12-23 14:17:00,High,HH,69.46,0.10999999999999943,0.0015861571737563196,Up,0.001
1238,2024-12-23 14:28:00,Low,LL,69.22,-0.23999999999999488,-0.0034552260293693182,Down,0.001
1239,2024-12-23 14:50:00,High,HH,69.5,0.28000000000000114,0.004045073678127675,Up,0.001
1240,2024-12-23 15:19:00,Low,HL,69.35,-0.15000000000000568,-0.0021582733812950394,Down,0.001
1241,2024-12-23 16:42:00,High,HH,69.63,0.28000000000000114,0.0040374909877434195,Up,0.001
1242,2024-12-23 18:43:00,Low,HL,69.42,-0.20999999999999375,-0.0030159414045669575,Down,0.001
1243,2024-12-23 19:25:00,High,LH,69.52,0.09999999999999432,0.0014405070584844193,Up,0.001
1244,2024-12-23 19:43:00,Low,HL,69.45,-0.06999999999999318,-0.0010069044879170708,Down,0.001
1245,2024-12-23 20:10:00,High,HH,69.56,0.10999999999999943,0.0015838732901367614,Up,0.001
1246,2024-12-23 20:57:00,Low,LL,69.44,-0.12000000000000455,-0.0017251293847039273,Down,0.001
1247,2024-12-23 21:30:00,High,HH,69.66,0.21999999999999886,0.0031682027649768685,Up,0.001
1248,2024-12-23 22:16:00,Low,LL,69.43,-0.22999999999998977,-0.0033017513637667584,Down,0.001
1249,2024-12-23 22:21:00,High,LH,69.5,0.06999999999999318,0.0010082097076191676,Up,0.001
1250,2024-12-23 23:03:00,Low,LL,69.37,-0.12999999999999545,-0.0018705035971222639,Down,0.001
1251,2024-12-24 00:46:00,High,HH,69.59,0.21999999999999886,0.0031713997405218297,Up,0.001
1252,2024-12-24 01:02:00,Low,HL,69.5,-0.09000000000000341,-0.0012932892656991601,Down,0.001
1253,2024-12-24 01:26:00,High,HH,69.59,0.09000000000000341,0.0012949640287769348,Up,0.001
1254,2024-12-24 02:01:00,Low,HL,69.52,-0.07000000000000739,-0.0010058916510994331,Down,0.001
1255,2024-12-24 02:23:00,High,HH,69.64,0.12000000000000455,0.0017261219792865656,Up,0.001
1256,2024-12-24 02:33:00,Low,HL,69.55,-0.09000000000000341,-0.001292360712234375,Down,0.001
1257,2024-12-24 03:12:00,High,HH,69.82,0.269999999999996,0.0038820992092019058,Up,0.001
1258,2024-12-24 03:29:00,Low,HL,69.68,-0.13999999999998636,-0.0020051561157259368,Down,0.001
1259,2024-12-24 03:35:00,High,LH,69.75,0.06999999999999318,0.0010045924225028369,Up,0.001
1260,2024-12-24 03:40:00,Low,LL,69.63,-0.12000000000000455,-0.0017204301075269823,Down,0.001
1261,2024-12-24 04:26:00,High,HH,69.82,0.18999999999999773,0.002728708889846221,Up,0.001
1262,2024-12-24 05:03:00,Low,LL,69.59,-0.22999999999998977,-0.0032941850472641976,Down,0.001
1263,2024-12-24 06:05:00,High,HH,69.94,0.3499999999999943,0.0050294582554963885,Up,0.001
1264,2024-12-24 06:11:00,Low,HL,69.85,-0.09000000000000341,-0.0012868172719474602,Down,0.001
1265,2024-12-24 06:20:00,High,HH,69.96,0.10999999999999943,0.0015748031496063408,Up,0.001
1266,2024-12-24 06:35:00,Low,HL,69.85,-0.10999999999999943,-0.0015723270440251014,Down,0.001
1267,2024-12-24 06:41:00,High,LH,69.94,0.09000000000000341,0.0012884753042234909,Up,0.001
1268,2024-12-24 07:09:00,Low,LL,69.51,-0.4299999999999926,-0.006148126965970779,Down,0.001
1269,2024-12-24 07:28:00,High,LH,69.82,0.30999999999998806,0.0044597899582792255,Up,0.001
1270,2024-12-24 07:34:00,Low,HL,69.57,-0.25,-0.003580635920939601,Down,0.001
1271,2024-12-24 07:54:00,High,HH,69.82,0.25,0.003593502946672489,Up,0.001
1272,2024-12-24 07:56:00,Low,HL,69.74,-0.0799999999999983,-0.0011458034947006146,Down,0.001
1273,2024-12-24 07:59:00,High,LH,69.81,0.07000000000000739,0.0010037281330657066,Up,0.001
1274,2024-12-24 08:16:00,Low,LL,69.65,-0.1599999999999966,-0.0022919352528291137,Down,0.001
1275,2024-12-24 08:25:00,High,HH,69.83,0.1799999999999926,0.002584350323043605,Up,0.001
1276,2024-12-24 08:33:00,Low,HL,69.76,-0.06999999999999318,-0.0010024344837461507,Down,0.001
1277,2024-12-24 08:46:00,High,HH,69.92,0.1599999999999966,0.002293577981651307,Up,0.001
1278,2024-12-24 08:54:00,Low,HL,69.84,-0.0799999999999983,-0.0011441647597253413,Down,0.001
1279,2024-12-24 09:04:00,High,HH,70.26,0.4200000000000017,0.006013745704467333,Up,0.001
1280,2024-12-24 09:07:00,Low,HL,70.17,-0.09000000000000341,-0.00128095644748083,Down,0.001
1281,2024-12-24 09:09:00,High,LH,70.25,0.0799999999999983,0.001140088356847535,Up,0.001
1282,2024-12-24 09:14:00,Low,LL,70.09,-0.1599999999999966,-0.00227758007117429,Down,0.001
1283,2024-12-24 09:18:00,High,LH,70.2,0.10999999999999943,0.0015694107575974225,Up,0.001
1284,2024-12-24 09:37:00,Low,LL,69.93,-0.269999999999996,-0.0038461538461538325,Down,0.001
1285,2024-12-24 09:44:00,High,LH,70.13,0.19999999999998863,0.002860002860002764,Up,0.001
1286,2024-12-24 09:50:00,Low,HL,70.02,-0.10999999999999943,-0.0015685156138599554,Down,0.001
1287,2024-12-24 10:34:00,High,HH,70.41,0.39000000000000057,0.005569837189374427,Up,0.001
1288,2024-12-24 11:06:00,Low,HL,70.13,-0.28000000000000114,-0.003976707853998063,Down,0.001
1289,2024-12-24 11:09:00,High,LH,70.22,0.09000000000000341,0.0012833309567945594,Up,0.001
1290,2024-12-24 11:11:00,Low,HL,70.14,-0.0799999999999983,-0.0011392765593847276,Down,0.001
1291,2024-12-24 11:50:00,High,HH,70.36,0.21999999999999886,0.0031365839749073476,Up,0.001
1292,2024-12-24 12:14:00,Low,LL,70.12,-0.23999999999999488,-0.0034110289937463456,Down,0.001
1293,2024-12-24 12:24:00,High,LH,70.22,0.09999999999999432,0.0014261266400454886,Up,0.001
1294,2024-12-24 13:03:00,Low,LL,69.98,-0.23999999999999488,-0.003417829678154294,Down,0.001
1295,2024-12-24 13:07:00,High,LH,70.08,0.09999999999999432,0.0014289797084880984,Up,0.001
1296,2024-12-24 13:25:00,Low,LL,69.94,-0.14000000000000057,-0.001997716894977186,Down,0.001
1297,2024-12-24 13:28:00,High,HH,70.14,0.20000000000000284,0.002859593937660998,Up,0.001
1298,2024-12-24 13:29:00,Low,HL,70.05,-0.09000000000000341,-0.0012831479897348341,Down,0.001
1299,2024-12-25 18:20:00,High,HH,70.29,0.2400000000000091,0.003426124197002167,Up,0.001
1300,2024-12-25 19:33:00,Low,HL,70.2,-0.09000000000000341,-0.001280409731113985,Down,0.001
1301,2024-12-25 20:29:00,High,HH,70.33,0.12999999999999545,0.0018518518518517713,Up,0.001
1302,2024-12-25 20:53:00,Low,HL,70.24,-0.09000000000000341,-0.0012796815014930463,Down,0.001
1303,2024-12-25 21:14:00,High,HH,70.35,0.10999999999999943,0.0015660592255124506,Up,0.001
1304,2024-12-25 21:43:00,Low,LL,70.2,-0.14999999999999147,-0.00213219616204674,Down,0.001
1305,2024-12-25 22:24:00,High,HH,70.46,0.2599999999999909,0.0037037037037035425,Up,0.001
1306,2024-12-26 00:22:00,Low,LL,70.1,-0.35999999999999943,-0.005109281862049397,Down,0.001
1307,2024-12-26 00:31:00,High,LH,70.25,0.15000000000000568,0.0021398002853068032,Up,0.001
1308,2024-12-26 01:38:00,Low,HL,70.14,-0.10999999999999943,-0.001565836298932366,Down,0.001
1309,2024-12-26 02:29:00,High,HH,70.25,0.10999999999999943,0.0015682919874535628,Up,0.001
1310,2024-12-26 02:47:00,Low,HL,70.15,-0.09999999999999432,-0.001423487544483959,Down,0.001
1311,2024-12-26 05:03:00,High,HH,70.55,0.3999999999999915,0.005702066999287103,Up,0.001
1312,2024-12-26 05:29:00,Low,HL,70.39,-0.1599999999999966,-0.002267895109851148,Down,0.001
1313,2024-12-26 06:29:00,High,HH,70.55,0.1599999999999966,0.002273050149168787,Up,0.001
1314,2024-12-26 07:28:00,Low,LL,70.33,-0.21999999999999886,-0.003118355776045356,Down,0.001
1315,2024-12-26 08:35:00,High,HH,70.72,0.39000000000000057,0.005545286506469571,Up,0.001
1316,2024-12-26 09:04:00,Low,HL,70.46,-0.2600000000000051,-0.003676470588235392,Down,0.001
1317,2024-12-26 09:34:00,High,LH,70.7,0.2400000000000091,0.0034061879080331536,Up,0.001
1318,2024-12-26 09:42:00,Low,HL,70.56,-0.14000000000000057,-0.001980198019801982,Down,0.001
1319,2024-12-26 09:51:00,High,LH,70.65,0.09000000000000341,0.0012755102040817867,Up,0.001
1320,2024-12-26 09:59:00,Low,LL,70.38,-0.27000000000001023,-0.003821656050955524,Down,0.001
1321,2024-12-26 10:00:00,High,LH,70.46,0.0799999999999983,0.0011366865586814878,Up,0.001
1322,2024-12-26 10:16:00,Low,LL,70.13,-0.3299999999999983,-0.004683508373545253,Down,0.001
1323,2024-12-26 10:18:00,High,LH,70.25,0.12000000000000455,0.00171110794239282,Up,0.001
1324,2024-12-26 10:19:00,Low,HL,70.13,-0.12000000000000455,-0.001708185053380884,Down,0.001
1325,2024-12-26 10:23:00,High,LH,70.23,0.10000000000000853,0.001425923285327313,Up,0.001
1326,2024-12-26 10:43:00,Low,LL,70.02,-0.21000000000000796,-0.0029901751388297093,Down,0.001
1327,2024-12-26 11:00:00,High,LH,70.21,0.18999999999999773,0.0027135104255926468,Up,0.001
1328,2024-12-26 11:10:00,Low,HL,70.07,-0.14000000000000057,-0.001994017946161497,Down,0.001
1329,2024-12-26 11:20:00,High,LH,70.2,0.13000000000000966,0.0018552875695734272,Up,0.001
1330,2024-12-26 11:29:00,Low,LL,70.02,-0.18000000000000682,-0.002564102564102666,Down,0.001
1331,2024-12-26 11:37:00,High,LH,70.12,0.10000000000000853,0.0014281633818911121,Up,0.001
1332,2024-12-26 11:47:00,Low,LL,69.89,-0.23000000000000398,-0.0032800912721050457,Down,0.001
1333,2024-12-26 12:00:00,High,LH,70.03,0.14000000000000057,0.002003147803691485,Up,0.001
1334,2024-12-26 12:30:00,Low,LL,69.82,-0.21000000000000796,-0.002998714836498717,Down,0.001
1335,2024-12-26 13:00:00,High,LH,69.93,0.11000000000001364,0.0015754798052136643,Up,0.001
1336,2024-12-26 13:29:00,Low,LL,69.67,-0.2600000000000051,-0.003718003718003793,Down,0.001
1337,2024-12-26 13:38:00,High,LH,69.91,0.23999999999999488,0.003444811253050073,Up,0.001
1338,2024-12-26 14:23:00,Low,LL,69.41,-0.5,-0.0071520526391074535,Down,0.001
1339,2024-12-26 14:28:00,High,LH,69.69,0.28000000000000114,0.004034000864428844,Up,0.001
1340,2024-12-26 15:49:00,Low,HL,69.49,-0.20000000000000284,-0.0028698522026116002,Down,0.001
1341,2024-12-26 16:58:00,High,LH,69.68,0.19000000000001194,0.002734206360627711,Up,0.001
1342,2024-12-26 18:03:00,Low,HL,69.6,-0.0800000000000125,-0.0011481056257177658,Down,0.001
1343,2024-12-26 19:05:00,High,HH,69.68,0.0800000000000125,0.0011494252873565092,Up,0.001
1344,2024-12-26 20:11:00,Low,LL,69.45,-0.23000000000000398,-0.0033008036739380353,Down,0.001
1345,2024-12-26 21:02:00,High,LH,69.63,0.1799999999999926,0.002591792656587266,Up,0.001
1346,2024-12-26 21:13:00,Low,HL,69.55,-0.0799999999999983,-0.0011489300588826135,Down,0.001
1347,2024-12-26 21:42:00,High,HH,69.67,0.12000000000000455,0.0017253774263121802,Up,0.001
1348,2024-12-26 22:06:00,Low,HL,69.58,-0.09000000000000341,-0.0012918042198938329,Down,0.001
1349,2024-12-26 22:14:00,High,LH,69.65,0.07000000000000739,0.001006036217303885,Up,0.001
1350,2024-12-26 22:37:00,Low,LL,69.57,-0.0800000000000125,-0.001148600143575207,Down,0.001
1351,2024-12-26 23:03:00,High,HH,69.7,0.13000000000000966,0.001868621532269854,Up,0.001
1352,2024-12-27 00:32:00,Low,HL,69.59,-0.10999999999999943,-0.0015781922525107683,Down,0.001
1353,2024-12-27 00:50:00,High,LH,69.66,0.06999999999999318,0.0010058916510991,Up,0.001
1354,2024-12-27 01:35:00,Low,LL,69.51,-0.14999999999999147,-0.0021533161068043594,Down,0.001
1355,2024-12-27 02:58:00,High,HH,69.84,0.3299999999999983,0.004747518342684387,Up,0.001
